game_id,match,time,timestamp,odds_1,odds_x,odds_2,url
7995801,Anaheim Ducks -  Montreal Canadiens,08:30,1552100400,2.90,4.20,2.32,https://checkbestodds.com/hockey-odds/nhl/anaheim-ducks-montreal-canadiens-2019-03-09/7995801
7995802,Colorado Avalanche -  Buffalo Sabres,01:30,1552161600,2.04,4.95,3.23,https://checkbestodds.com/hockey-odds/nhl/colorado-avalanche-buffalo-sabres-2019-03-09/7995802
7995803,San Jose Sharks -  St. Louis Blues,02:30,1552165200,2.20,4.50,2.91,https://checkbestodds.com/hockey-odds/nhl/san-jose-sharks-st-louis-blues-2019-03-09/7995803
7995804,Columbus Blue Jackets -  Pittsburgh Penguins,05:30,1552176000,2.15,4.60,2.90,https://checkbestodds.com/hockey-odds/nhl/columbus-blue-jackets-pittsburgh-penguins-2019-03-10/7995804
7995805,NY Rangers -  New Jersey Devils,05:30,1552176000,1.92,4.50,3.68,https://checkbestodds.com/hockey-odds/nhl/ny-rangers-new-jersey-devils-2019-03-10/7995805
7995806,NY Islanders -  Philadelphia Flyers,05:30,1552176000,2.11,4.75,3.04,https://checkbestodds.com/hockey-odds/nhl/ny-islanders-philadelphia-flyers-2019-03-10/7995806
7995807,Tampa Bay Lightning -  Detroit Red Wings,05:30,1552176000,1.39,6.40,6.40,https://checkbestodds.com/hockey-odds/nhl/tampa-bay-lightning-detroit-red-wings-2019-03-10/7995807
7995808,Boston Bruins -  Ottawa Senators,05:30,1552176000,1.40,6.00,6.85,https://checkbestodds.com/hockey-odds/nhl/boston-bruins-ottawa-senators-2019-03-10/7995808
7995809,Edmonton Oilers -  Toronto Maple Leafs,05:30,1552176000,3.26,4.75,2.05,https://checkbestodds.com/hockey-odds/nhl/edmonton-oilers-toronto-maple-leafs-2019-03-10/7995809
7995810,Arizona Coyotes -  Los Angeles Kings,06:30,1552179600,1.98,4.33,3.78,https://checkbestodds.com/hockey-odds/nhl/arizona-coyotes-los-angeles-kings-2019-03-10/7995810
7995811,Nashville Predators -  Carolina Hurricanes,06:30,1552179600,2.05,4.50,3.16,https://checkbestodds.com/hockey-odds/nhl/nashville-predators-carolina-hurricanes-2019-03-10/7995811
7995812,Dallas Stars -  Chicago Blackhawks,06:30,1552179600,1.90,4.80,3.52,https://checkbestodds.com/hockey-odds/nhl/dallas-stars-chicago-blackhawks-2019-03-10/7995812
7995813,Vancouver Canucks -  Vegas Golden Knights,08:30,1552186800,3.92,4.75,1.86,https://checkbestodds.com/hockey-odds/nhl/vancouver-canucks-vegas-golden-knights-2019-03-10/7995813
7995814,Florida Panthers -  Detroit Red Wings,02:30,1552251600,1.73,5.00,4.25,https://checkbestodds.com/hockey-odds/nhl/florida-panthers-detroit-red-wings-2019-03-10/7995814
7995815,Washington Capitals -  Winnipeg Jets,04:30,1552258800,2.18,4.95,3.00,https://checkbestodds.com/hockey-odds/nhl/washington-capitals-winnipeg-jets-2019-03-11/7995815
7995816,Pittsburgh Penguins -  Boston Bruins,05:00,1552260600,2.35,4.40,2.65,https://checkbestodds.com/hockey-odds/nhl/pittsburgh-penguins-boston-bruins-2019-03-11/7995816
7995817,Calgary Flames -  Vegas Golden Knights,07:00,1552267800,2.12,4.60,3.06,https://checkbestodds.com/hockey-odds/nhl/calgary-flames-vegas-golden-knights-2019-03-11/7995817
7995818,Anaheim Ducks -  Los Angeles Kings,07:30,1552269600,1.95,4.40,3.90,https://checkbestodds.com/hockey-odds/nhl/anaheim-ducks-los-angeles-kings-2019-03-11/7995818
7995819,Toronto Maple Leafs -  Tampa Bay Lightning,04:30,1552345200,2.43,4.60,2.53,https://checkbestodds.com/hockey-odds/nhl/toronto-maple-leafs-tampa-bay-lightning-2019-03-12/7995819
7995820,NY Islanders -  Columbus Blue Jackets,04:30,1552345200,2.50,4.20,2.55,https://checkbestodds.com/hockey-odds/nhl/ny-islanders-columbus-blue-jackets-2019-03-12/7995820
7995821,Philadelphia Flyers -  Ottawa Senators,04:30,1552345200,1.62,5.50,4.90,https://checkbestodds.com/hockey-odds/nhl/philadelphia-flyers-ottawa-senators-2019-03-12/7995821
7995822,Minnesota Wild -  San Jose Sharks,05:30,1552348800,2.70,4.85,2.33,https://checkbestodds.com/hockey-odds/nhl/minnesota-wild-san-jose-sharks-2019-03-12/7995822
7995823,Chicago Blackhawks -  Arizona Coyotes,06:00,1552350600,2.32,4.60,2.69,https://checkbestodds.com/hockey-odds/nhl/chicago-blackhawks-arizona-coyotes-2019-03-12/7995823
7995824,Colorado Avalanche -  Carolina Hurricanes,06:30,1552352400,2.55,4.40,2.43,https://checkbestodds.com/hockey-odds/nhl/colorado-avalanche-carolina-hurricanes-2019-03-12/7995824
7995825,Edmonton Oilers -  NY Rangers,06:30,1552352400,1.95,4.50,3.32,https://checkbestodds.com/hockey-odds/nhl/edmonton-oilers-ny-rangers-2019-03-12/7995825
7995826,Columbus Blue Jackets -  Boston Bruins,04:30,1552431600,2.55,4.33,2.47,https://checkbestodds.com/hockey-odds/nhl/columbus-blue-jackets-boston-bruins-2019-03-13/7995826
7995827,Pittsburgh Penguins -  Washington Capitals,04:30,1552431600,2.24,4.60,2.80,https://checkbestodds.com/hockey-odds/nhl/pittsburgh-penguins-washington-capitals-2019-03-13/7995827
7995828,Buffalo Sabres -  Dallas Stars,04:30,1552431600,3.00,4.33,2.15,https://checkbestodds.com/hockey-odds/nhl/buffalo-sabres-dallas-stars-2019-03-13/7995828
7995829,Montreal Canadiens -  Detroit Red Wings,05:00,1552433400,1.55,5.50,5.50,https://checkbestodds.com/hockey-odds/nhl/montreal-canadiens-detroit-red-wings-2019-03-13/7995829
7995830,St. Louis Blues -  Arizona Coyotes,05:30,1552435200,1.72,4.60,4.40,https://checkbestodds.com/hockey-odds/nhl/st-louis-blues-arizona-coyotes-2019-03-13/7995830
7995831,Winnipeg Jets -  San Jose Sharks,05:30,1552435200,2.28,4.60,2.80,https://checkbestodds.com/hockey-odds/nhl/winnipeg-jets-san-jose-sharks-2019-03-13/7995831
7995832,Calgary Flames -  New Jersey Devils,06:30,1552438800,1.41,6.05,6.55,https://checkbestodds.com/hockey-odds/nhl/calgary-flames-new-jersey-devils-2019-03-13/7995832
7995833,Anaheim Ducks -  Nashville Predators,07:30,1552442400,3.30,4.33,2.11,https://checkbestodds.com/hockey-odds/nhl/anaheim-ducks-nashville-predators-2019-03-13/7995833
7995834,Toronto Maple Leafs -  Chicago Blackhawks,04:30,1552518000,1.72,5.50,4.30,https://checkbestodds.com/hockey-odds/nhl/toronto-maple-leafs-chicago-blackhawks-2019-03-14/7995834
7995835,Edmonton Oilers -  New Jersey Devils,07:00,1552527000,1.72,5.10,4.85,https://checkbestodds.com/hockey-odds/nhl/edmonton-oilers-new-jersey-devils-2019-03-14/7995835
7995836,Vancouver Canucks -  NY Rangers,07:30,1552528800,2.30,4.33,2.70,https://checkbestodds.com/hockey-odds/nhl/vancouver-canucks-ny-rangers-2019-03-14/7995836
7995837,Philadelphia Flyers -  Washington Capitals,04:30,1552604400,2.74,4.60,2.27,https://checkbestodds.com/hockey-odds/nhl/philadelphia-flyers-washington-capitals-2019-03-15/7995837
7995838,Buffalo Sabres -  Pittsburgh Penguins,04:30,1552604400,3.48,5.50,1.90,https://checkbestodds.com/hockey-odds/nhl/buffalo-sabres-pittsburgh-penguins-2019-03-15/7995838
7995839,NY Islanders -  Montreal Canadiens,04:30,1552604400,2.24,4.33,2.90,https://checkbestodds.com/hockey-odds/nhl/ny-islanders-montreal-canadiens-2019-03-15/7995839
7995840,Ottawa Senators -  St. Louis Blues,05:00,1552606200,4.75,4.80,1.62,https://checkbestodds.com/hockey-odds/nhl/ottawa-senators-st-louis-blues-2019-03-15/7995840
7995841,Detroit Red Wings -  Tampa Bay Lightning,05:00,1552606200,5.90,5.80,1.54,https://checkbestodds.com/hockey-odds/nhl/detroit-red-wings-tampa-bay-lightning-2019-03-15/7995841
7995842,Minnesota Wild -  Dallas Stars,05:30,1552608000,2.42,4.20,2.71,https://checkbestodds.com/hockey-odds/nhl/minnesota-wild-dallas-stars-2019-03-15/7995842
7995843,Winnipeg Jets -  Boston Bruins,05:30,1552608000,2.32,4.40,2.71,https://checkbestodds.com/hockey-odds/nhl/winnipeg-jets-boston-bruins-2019-03-15/7995843
7995844,Arizona Coyotes -  Anaheim Ducks,07:30,1552615200,2.14,4.33,3.13,https://checkbestodds.com/hockey-odds/nhl/arizona-coyotes-anaheim-ducks-2019-03-15/7995844
7995845,Los Angeles Kings -  Nashville Predators,08:00,1552617000,3.90,4.40,1.91,https://checkbestodds.com/hockey-odds/nhl/los-angeles-kings-nashville-predators-2019-03-15/7995845
7995846,San Jose Sharks -  Florida Panthers,08:00,1552617000,1.78,5.00,3.80,https://checkbestodds.com/hockey-odds/nhl/san-jose-sharks-florida-panthers-2019-03-15/7995846
7995847,Toronto Maple Leafs -  Philadelphia Flyers,04:30,1552690800,1.75,5.00,4.15,https://checkbestodds.com/hockey-odds/nhl/toronto-maple-leafs-philadelphia-flyers-2019-03-16/7995847
7995848,Columbus Blue Jackets -  Carolina Hurricanes,04:30,1552690800,2.21,4.33,2.85,https://checkbestodds.com/hockey-odds/nhl/columbus-blue-jackets-carolina-hurricanes-2019-03-16/7995848
7995849,Dallas Stars -  Vegas Golden Knights,05:30,1552694400,3.13,4.33,2.13,https://checkbestodds.com/hockey-odds/nhl/dallas-stars-vegas-golden-knights-2019-03-16/7995849
7995850,Colorado Avalanche -  Anaheim Ducks,06:30,1552698000,1.83,4.60,3.90,https://checkbestodds.com/hockey-odds/nhl/colorado-avalanche-anaheim-ducks-2019-03-16/7995850
7995851,Calgary Flames -  NY Rangers,06:30,1552698000,1.64,5.50,4.85,https://checkbestodds.com/hockey-odds/nhl/calgary-flames-ny-rangers-2019-03-16/7995851
7995852,Vancouver Canucks -  New Jersey Devils,07:30,1552701600,1.96,4.60,3.45,https://checkbestodds.com/hockey-odds/nhl/vancouver-canucks-new-jersey-devils-2019-03-16/7995852
7995853,Pittsburgh Penguins -  St. Louis Blues,22:30,1552755600,2.14,4.50,3.05,https://checkbestodds.com/hockey-odds/nhl/pittsburgh-penguins-st-louis-blues-2019-03-16/7995853
7995854,Detroit Red Wings -  NY Islanders,22:30,1552755600,4.35,4.80,1.71,https://checkbestodds.com/hockey-odds/nhl/detroit-red-wings-ny-islanders-2019-03-16/7995854
7995855,Los Angeles Kings -  Florida Panthers,01:30,1552766400,3.45,4.50,1.95,https://checkbestodds.com/hockey-odds/nhl/los-angeles-kings-florida-panthers-2019-03-16/7995855
7995856,Tampa Bay Lightning -  Washington Capitals,04:30,1552777200,1.89,4.80,3.50,https://checkbestodds.com/hockey-odds/nhl/tampa-bay-lightning-washington-capitals-2019-03-17/7995856
7995857,Carolina Hurricanes -  Buffalo Sabres,04:30,1552777200,1.80,4.75,4.20,https://checkbestodds.com/hockey-odds/nhl/carolina-hurricanes-buffalo-sabres-2019-03-17/7995857
7995858,Boston Bruins -  Columbus Blue Jackets,04:30,1552777200,1.99,4.50,3.35,https://checkbestodds.com/hockey-odds/nhl/boston-bruins-columbus-blue-jackets-2019-03-17/7995858
7995859,Ottawa Senators -  Toronto Maple Leafs,04:30,1552777200,4.40,5.50,1.65,https://checkbestodds.com/hockey-odds/nhl/ottawa-senators-toronto-maple-leafs-2019-03-17/7995859
7995860,Montreal Canadiens -  Chicago Blackhawks,04:30,1552777200,2.02,4.75,3.14,https://checkbestodds.com/hockey-odds/nhl/montreal-canadiens-chicago-blackhawks-2019-03-17/7995860
7995861,Winnipeg Jets -  Calgary Flames,04:30,1552777200,2.23,4.60,2.75,https://checkbestodds.com/hockey-odds/nhl/winnipeg-jets-calgary-flames-2019-03-17/7995861
7995862,Minnesota Wild -  NY Rangers,05:30,1552780800,1.83,4.60,4.05,https://checkbestodds.com/hockey-odds/nhl/minnesota-wild-ny-rangers-2019-03-17/7995862
7995863,Arizona Coyotes -  Edmonton Oilers,07:30,1552788000,2.23,4.33,2.95,https://checkbestodds.com/hockey-odds/nhl/arizona-coyotes-edmonton-oilers-2019-03-17/7995863
7995864,San Jose Sharks -  Nashville Predators,08:00,1552789800,2.10,4.60,3.00,https://checkbestodds.com/hockey-odds/nhl/san-jose-sharks-nashville-predators-2019-03-17/7995864
7995865,Colorado Avalanche -  New Jersey Devils,00:30,1552849200,1.63,5.00,4.80,https://checkbestodds.com/hockey-odds/nhl/colorado-avalanche-new-jersey-devils-2019-03-17/7995865
7995866,Buffalo Sabres -  St. Louis Blues,02:30,1552856400,3.24,4.33,2.05,https://checkbestodds.com/hockey-odds/nhl/buffalo-sabres-st-louis-blues-2019-03-17/7995866
7995867,Minnesota Wild -  NY Islanders,03:30,1552860000,2.38,4.20,2.75,https://checkbestodds.com/hockey-odds/nhl/minnesota-wild-ny-islanders-2019-03-17/7995867
7995868,Dallas Stars -  Vancouver Canucks,04:30,1552863600,1.72,4.80,4.20,https://checkbestodds.com/hockey-odds/nhl/dallas-stars-vancouver-canucks-2019-03-18/7995868
7995869,Pittsburgh Penguins -  Philadelphia Flyers,05:00,1552865400,1.99,4.60,3.20,https://checkbestodds.com/hockey-odds/nhl/pittsburgh-penguins-philadelphia-flyers-2019-03-18/7995869
7995870,Anaheim Ducks -  Florida Panthers,06:30,1552870800,2.65,4.33,2.56,https://checkbestodds.com/hockey-odds/nhl/anaheim-ducks-florida-panthers-2019-03-18/7995870
7995871,Vegas Golden Knights -  Edmonton Oilers,07:30,1552874400,1.68,4.80,4.35,https://checkbestodds.com/hockey-odds/nhl/vegas-golden-knights-edmonton-oilers-2019-03-18/7995871
7995872,Tampa Bay Lightning -  Arizona Coyotes,05:00,1552951800,1.58,5.50,4.95,https://checkbestodds.com/hockey-odds/nhl/tampa-bay-lightning-arizona-coyotes-2019-03-19/7995872
7995873,Chicago Blackhawks -  Vancouver Canucks,06:00,1552955400,1.65,5.15,4.40,https://checkbestodds.com/hockey-odds/nhl/chicago-blackhawks-vancouver-canucks-2019-03-19/7995873
7995874,Los Angeles Kings -  Winnipeg Jets,08:00,1552962600,3.50,4.50,1.92,https://checkbestodds.com/hockey-odds/nhl/los-angeles-kings-winnipeg-jets-2019-03-19/7995874
7995875,San Jose Sharks -  Vegas Golden Knights,08:00,1552962600,1.95,4.85,3.35,https://checkbestodds.com/hockey-odds/nhl/san-jose-sharks-vegas-golden-knights-2019-03-19/7995875
7995876,Philadelphia Flyers -  Montreal Canadiens,04:30,1553036400,2.39,4.33,2.74,https://checkbestodds.com/hockey-odds/nhl/philadelphia-flyers-montreal-canadiens-2019-03-20/7995876
7995877,Carolina Hurricanes -  Pittsburgh Penguins,04:30,1553036400,2.16,4.50,2.89,https://checkbestodds.com/hockey-odds/nhl/carolina-hurricanes-pittsburgh-penguins-2019-03-20/7995877
7995878,NY Islanders -  Boston Bruins,04:30,1553036400,2.69,4.20,2.41,https://checkbestodds.com/hockey-odds/nhl/ny-islanders-boston-bruins-2019-03-20/7995878
7995879,NY Rangers -  Detroit Red Wings,04:30,1553036400,2.15,4.40,3.04,https://checkbestodds.com/hockey-odds/nhl/ny-rangers-detroit-red-wings-2019-03-20/7995879
7995880,New Jersey Devils -  Washington Capitals,05:00,1553038200,4.60,5.00,1.74,https://checkbestodds.com/hockey-odds/nhl/new-jersey-devils-washington-capitals-2019-03-20/7995880
7995881,St. Louis Blues -  Edmonton Oilers,05:30,1553040000,1.71,4.60,4.25,https://checkbestodds.com/hockey-odds/nhl/st-louis-blues-edmonton-oilers-2019-03-20/7995881
7995882,Nashville Predators -  Toronto Maple Leafs,05:30,1553040000,2.27,4.50,2.74,https://checkbestodds.com/hockey-odds/nhl/nashville-predators-toronto-maple-leafs-2019-03-20/7995882
7995883,Minnesota Wild -  Colorado Avalanche,05:30,1553040000,2.20,4.33,2.93,https://checkbestodds.com/hockey-odds/nhl/minnesota-wild-colorado-avalanche-2019-03-20/7995883
7995884,Dallas Stars -  Florida Panthers,06:00,1553041800,2.10,4.33,3.15,https://checkbestodds.com/hockey-odds/nhl/dallas-stars-florida-panthers-2019-03-20/7995884
7995885,Calgary Flames -  Columbus Blue Jackets,06:30,1553043600,2.16,4.50,2.95,https://checkbestodds.com/hockey-odds/nhl/calgary-flames-columbus-blue-jackets-2019-03-20/7995885
7995886,Buffalo Sabres -  Toronto Maple Leafs,04:30,1553122800,3.14,4.60,2.10,https://checkbestodds.com/hockey-odds/nhl/buffalo-sabres-toronto-maple-leafs-2019-03-21/7995886
7995887,Washington Capitals -  Tampa Bay Lightning,05:00,1553124600,2.79,4.75,2.27,https://checkbestodds.com/hockey-odds/nhl/washington-capitals-tampa-bay-lightning-2019-03-21/7995887
7995888,Vancouver Canucks -  Ottawa Senators,07:30,1553133600,1.91,4.60,3.68,https://checkbestodds.com/hockey-odds/nhl/vancouver-canucks-ottawa-senators-2019-03-21/7995888
7995889,Anaheim Ducks -  Winnipeg Jets,07:30,1553133600,3.04,4.50,2.13,https://checkbestodds.com/hockey-odds/nhl/anaheim-ducks-winnipeg-jets-2019-03-21/7995889
7995890,Florida Panthers -  Arizona Coyotes,04:30,1553209200,2.25,4.33,2.86,https://checkbestodds.com/hockey-odds/nhl/florida-panthers-arizona-coyotes-2019-03-22/7995890
7995891,New Jersey Devils -  Boston Bruins,04:30,1553209200,5.80,5.50,1.54,https://checkbestodds.com/hockey-odds/nhl/new-jersey-devils-boston-bruins-2019-03-22/7995891
7995892,Carolina Hurricanes -  Tampa Bay Lightning,04:30,1553209200,2.14,4.75,2.90,https://checkbestodds.com/hockey-odds/nhl/carolina-hurricanes-tampa-bay-lightning-2019-03-22/7995892
7995893,Montreal Canadiens -  NY Islanders,05:00,1553211000,2.11,4.20,3.18,https://checkbestodds.com/hockey-odds/nhl/montreal-canadiens-ny-islanders-2019-03-22/7995893
7995894,St. Louis Blues -  Detroit Red Wings,05:30,1553212800,1.47,5.50,6.15,https://checkbestodds.com/hockey-odds/nhl/st-louis-blues-detroit-red-wings-2019-03-22/7995894
7995895,Nashville Predators -  Pittsburgh Penguins,05:30,1553212800,2.10,4.50,3.04,https://checkbestodds.com/hockey-odds/nhl/nashville-predators-pittsburgh-penguins-2019-03-22/7995895
7995896,Dallas Stars -  Colorado Avalanche,06:00,1553214600,2.13,4.33,3.15,https://checkbestodds.com/hockey-odds/nhl/dallas-stars-colorado-avalanche-2019-03-22/7995896
7995897,Chicago Blackhawks -  Philadelphia Flyers,06:00,1553214600,2.26,4.95,2.71,https://checkbestodds.com/hockey-odds/nhl/chicago-blackhawks-philadelphia-flyers-2019-03-22/7995897
7995898,Calgary Flames -  Ottawa Senators,06:30,1553216400,1.39,6.00,7.10,https://checkbestodds.com/hockey-odds/nhl/calgary-flames-ottawa-senators-2019-03-22/7995898
7995899,Edmonton Oilers -  Columbus Blue Jackets,06:30,1553216400,2.84,4.50,2.23,https://checkbestodds.com/hockey-odds/nhl/edmonton-oilers-columbus-blue-jackets-2019-03-22/7995899
8010446,Vegas Golden Knights -  Winnipeg Jets,07:30,1553220000,1.90,4.75,3.54,https://checkbestodds.com/hockey-odds/nhl/vegas-golden-knights-winnipeg-jets-2019-03-22/8010446
7995901,Los Angeles Kings -  San Jose Sharks,08:00,1553221800,4.10,4.80,1.80,https://checkbestodds.com/hockey-odds/nhl/los-angeles-kings-san-jose-sharks-2019-03-22/7995901
7995902,Washington Capitals -  Minnesota Wild,04:30,1553295600,1.90,4.60,3.78,https://checkbestodds.com/hockey-odds/nhl/washington-capitals-minnesota-wild-2019-03-23/7995902
7995903,Anaheim Ducks -  San Jose Sharks,07:30,1553306400,2.96,4.70,2.15,https://checkbestodds.com/hockey-odds/nhl/anaheim-ducks-san-jose-sharks-2019-03-23/7995903
7995904,New Jersey Devils -  Arizona Coyotes,22:30,1553360400,3.50,4.33,1.98,https://checkbestodds.com/hockey-odds/nhl/new-jersey-devils-arizona-coyotes-2019-03-23/7995904
7995905,Philadelphia Flyers -  NY Islanders,22:30,1553360400,2.28,4.33,2.81,https://checkbestodds.com/hockey-odds/nhl/philadelphia-flyers-ny-islanders-2019-03-23/7995905
7995906,Colorado Avalanche -  Chicago Blackhawks,00:30,1553367600,2.09,4.60,3.02,https://checkbestodds.com/hockey-odds/nhl/colorado-avalanche-chicago-blackhawks-2019-03-23/7995906
7995907,Edmonton Oilers -  Ottawa Senators,01:30,1553371200,1.62,5.50,4.60,https://checkbestodds.com/hockey-odds/nhl/edmonton-oilers-ottawa-senators-2019-03-23/7995907
7995908,Winnipeg Jets -  Nashville Predators,04:30,1553382000,2.49,4.33,2.60,https://checkbestodds.com/hockey-odds/nhl/winnipeg-jets-nashville-predators-2019-03-24/7995908
7995909,Carolina Hurricanes -  Minnesota Wild,04:30,1553382000,1.90,4.50,3.76,https://checkbestodds.com/hockey-odds/nhl/carolina-hurricanes-minnesota-wild-2019-03-24/7995909
7995910,Toronto Maple Leafs -  NY Rangers,04:30,1553382000,1.47,5.95,5.80,https://checkbestodds.com/hockey-odds/nhl/toronto-maple-leafs-ny-rangers-2019-03-24/7995910
7995911,Florida Panthers -  Boston Bruins,04:30,1553382000,2.97,4.50,2.15,https://checkbestodds.com/hockey-odds/nhl/florida-panthers-boston-bruins-2019-03-24/7995911
7995912,Montreal Canadiens -  Buffalo Sabres,04:30,1553382000,1.78,4.95,3.90,https://checkbestodds.com/hockey-odds/nhl/montreal-canadiens-buffalo-sabres-2019-03-24/7995912
7995913,St. Louis Blues -  Tampa Bay Lightning,05:30,1553385600,2.49,4.50,2.50,https://checkbestodds.com/hockey-odds/nhl/st-louis-blues-tampa-bay-lightning-2019-03-24/7995913
7995914,Dallas Stars -  Pittsburgh Penguins,05:30,1553385600,2.42,4.33,2.63,https://checkbestodds.com/hockey-odds/nhl/dallas-stars-pittsburgh-penguins-2019-03-24/7995914
7995915,Vancouver Canucks -  Calgary Flames,07:30,1553392800,3.40,4.75,1.94,https://checkbestodds.com/hockey-odds/nhl/vancouver-canucks-calgary-flames-2019-03-24/7995915
8010447,Vegas Golden Knights -  Detroit Red Wings,07:30,1553392800,1.44,5.65,6.05,https://checkbestodds.com/hockey-odds/nhl/vegas-golden-knights-detroit-red-wings-2019-03-24/8010447
7995917,Los Angeles Kings -  Anaheim Ducks,08:00,1553394600,2.26,4.25,2.90,https://checkbestodds.com/hockey-odds/nhl/los-angeles-kings-anaheim-ducks-2019-03-24/7995917
7995918,Washington Capitals -  Philadelphia Flyers,22:00,1553445000,1.81,5.00,3.88,https://checkbestodds.com/hockey-odds/nhl/washington-capitals-philadelphia-flyers-2019-03-24/7995918
7995919,NY Islanders -  Arizona Coyotes,00:30,1553454000,2.05,4.33,3.40,https://checkbestodds.com/hockey-odds/nhl/ny-islanders-arizona-coyotes-2019-03-24/7995919
7995920,Carolina Hurricanes -  Montreal Canadiens,04:30,1553468400,1.93,4.50,3.88,https://checkbestodds.com/hockey-odds/nhl/carolina-hurricanes-montreal-canadiens-2019-03-25/7995920
7995921,Chicago Blackhawks -  Colorado Avalanche,05:30,1553472000,2.31,4.85,2.65,https://checkbestodds.com/hockey-odds/nhl/chicago-blackhawks-colorado-avalanche-2019-03-25/7995921
7995922,Vancouver Canucks -  Columbus Blue Jackets,07:30,1553479200,3.55,4.60,1.94,https://checkbestodds.com/hockey-odds/nhl/vancouver-canucks-columbus-blue-jackets-2019-03-25/7995922
7995923,Toronto Maple Leafs -  Florida Panthers,04:30,1553554800,1.75,5.00,3.95,https://checkbestodds.com/hockey-odds/nhl/toronto-maple-leafs-florida-panthers-2019-03-26/7995923
7995924,New Jersey Devils -  Buffalo Sabres,04:30,1553554800,2.60,4.55,2.42,https://checkbestodds.com/hockey-odds/nhl/new-jersey-devils-buffalo-sabres-2019-03-26/7995924
7995925,NY Rangers -  Pittsburgh Penguins,04:30,1553554800,3.76,4.75,1.83,https://checkbestodds.com/hockey-odds/nhl/ny-rangers-pittsburgh-penguins-2019-03-26/7995925
7995926,Tampa Bay Lightning -  Boston Bruins,05:00,1553556600,2.04,4.60,3.22,https://checkbestodds.com/hockey-odds/nhl/tampa-bay-lightning-boston-bruins-2019-03-26/7995926
7995927,Winnipeg Jets -  Dallas Stars,05:30,1553558400,2.13,4.33,3.10,https://checkbestodds.com/hockey-odds/nhl/winnipeg-jets-dallas-stars-2019-03-26/7995927
7995929,Minnesota Wild -  Nashville Predators,05:30,1553558400,2.89,4.20,2.32,https://checkbestodds.com/hockey-odds/nhl/minnesota-wild-nashville-predators-2019-03-26/7995929
8010448,St. Louis Blues -  Vegas Golden Knights,05:30,1553558400,2.10,4.50,3.10,https://checkbestodds.com/hockey-odds/nhl/st-louis-blues-vegas-golden-knights-2019-03-26/8010448
7995930,Calgary Flames -  Los Angeles Kings,06:30,1553562000,1.53,5.65,5.60,https://checkbestodds.com/hockey-odds/nhl/calgary-flames-los-angeles-kings-2019-03-26/7995930
7995931,San Jose Sharks -  Detroit Red Wings,08:00,1553567400,1.45,5.60,6.30,https://checkbestodds.com/hockey-odds/nhl/san-jose-sharks-detroit-red-wings-2019-03-26/7995931
7995932,Washington Capitals -  Carolina Hurricanes,04:30,1553641200,2.18,4.40,2.89,https://checkbestodds.com/hockey-odds/nhl/washington-capitals-carolina-hurricanes-2019-03-27/7995932
7995933,Columbus Blue Jackets -  NY Islanders,04:30,1553641200,2.05,4.33,3.36,https://checkbestodds.com/hockey-odds/nhl/columbus-blue-jackets-ny-islanders-2019-03-27/7995933
7995934,Montreal Canadiens -  Florida Panthers,05:00,1553643000,1.85,4.75,3.60,https://checkbestodds.com/hockey-odds/nhl/montreal-canadiens-florida-panthers-2019-03-27/7995934
7995935,Ottawa Senators -  Buffalo Sabres,05:00,1553643000,2.69,4.40,2.30,https://checkbestodds.com/hockey-odds/nhl/ottawa-senators-buffalo-sabres-2019-03-27/7995935
7995936,Edmonton Oilers -  Los Angeles Kings,06:30,1553648400,1.83,4.75,3.72,https://checkbestodds.com/hockey-odds/nhl/edmonton-oilers-los-angeles-kings-2019-03-27/7995936
7995937,Arizona Coyotes -  Chicago Blackhawks,07:30,1553652000,2.25,4.50,2.76,https://checkbestodds.com/hockey-odds/nhl/arizona-coyotes-chicago-blackhawks-2019-03-27/7995937
7995938,Vancouver Canucks -  Anaheim Ducks,07:30,1553652000,2.24,4.20,2.95,https://checkbestodds.com/hockey-odds/nhl/vancouver-canucks-anaheim-ducks-2019-03-27/7995938
7995939,Philadelphia Flyers -  Toronto Maple Leafs,04:30,1553727600,3.00,5.05,2.07,https://checkbestodds.com/hockey-odds/nhl/philadelphia-flyers-toronto-maple-leafs-2019-03-28/7995939
7995940,Boston Bruins -  NY Rangers,05:00,1553729400,1.50,5.50,5.60,https://checkbestodds.com/hockey-odds/nhl/boston-bruins-ny-rangers-2019-03-28/7995940
7995941,Calgary Flames -  Dallas Stars,07:00,1553736600,2.06,4.33,3.22,https://checkbestodds.com/hockey-odds/nhl/calgary-flames-dallas-stars-2019-03-28/7995941
8010449,Colorado Avalanche -  Vegas Golden Knights,07:30,1553738400,2.75,4.33,2.32,https://checkbestodds.com/hockey-odds/nhl/colorado-avalanche-vegas-golden-knights-2019-03-28/8010449
7995943,Buffalo Sabres -  Detroit Red Wings,04:30,1553814000,2.13,4.40,3.17,https://checkbestodds.com/hockey-odds/nhl/buffalo-sabres-detroit-red-wings-2019-03-29/7995943
7995944,Carolina Hurricanes -  Washington Capitals,04:30,1553814000,2.17,4.75,2.95,https://checkbestodds.com/hockey-odds/nhl/carolina-hurricanes-washington-capitals-2019-03-29/7995944
7995945,Columbus Blue Jackets -  Montreal Canadiens,04:30,1553814000,2.09,4.33,3.16,https://checkbestodds.com/hockey-odds/nhl/columbus-blue-jackets-montreal-canadiens-2019-03-29/7995945
