id,game_id,date,home_team,away_team,home_goals,away_goals,venue,WINNER,time,odds_1,odds_x,odds_y
2118,2018021166,2019-03-24,Hurricanes,Canadiens,2,1,PNC Arena,Hurricanes,04:30,1.93,4.5,3.88
2119,2018021166,2019-03-24,Hurricanes,Canadiens,2,1,PNC Arena,Hurricanes,04:30,1.93,4.5,3.88
2120,2018021167,2019-03-25,Blackhawks,Avalanche,2,1,United Center,Blackhawks,05:30,2.31,4.85,2.65
2121,2018021238,2019-04-03,Coyotes,Kings,1,3,Gila River Arena,Kings,07:30,1.72,4.4,4.4
2122,2018021167,2019-03-25,Blackhawks,Avalanche,2,1,United Center,Blackhawks,05:30,2.31,4.85,2.65
2123,2018021168,2019-03-25,Canucks,Blue Jackets,0,5,Rogers Arena,Blue Jackets,07:30,3.55,4.6,1.94
2124,2018021237,2019-04-03,Canucks,Sharks,4,2,Rogers Arena,Canucks,07:30,3.3,4.75,1.96
2125,2018021168,2019-03-25,Canucks,Blue Jackets,0,5,Rogers Arena,Blue Jackets,07:30,3.55,4.6,1.94
2126,2018021238,2019-04-03,Coyotes,Kings,1,3,Gila River Arena,Kings,07:30,1.72,4.4,4.4
2127,2018021239,2019-04-03,Rangers,Senators,1,4,Madison Square Garden,Senators,05:00,1.91,4.75,3.4
2128,2018021239,2019-04-03,Rangers,Senators,1,4,Madison Square Garden,Senators,05:00,1.91,4.75,3.4
2129,2018021169,2019-03-25,Maple Leafs,Panthers,7,5,Scotiabank Arena,Maple Leafs,04:30,1.75,5.0,3.95
2130,2018021240,2019-04-04,Blackhawks,Blues,4,3,United Center,Blackhawks,05:30,3.35,4.6,2.0
2131,2018021170,2019-03-25,Devils,Sabres,3,1,Prudential Center,Devils,04:30,2.6,4.55,2.42
2132,2018021240,2019-04-04,Blackhawks,Blues,4,3,United Center,Blackhawks,05:30,3.35,4.6,2.0
2133,2018021171,2019-03-25,Rangers,Penguins,2,5,Madison Square Garden,Penguins,04:30,3.76,4.75,1.83
2134,2018021241,2019-04-04,Ducks,Flames,3,1,Honda Center,Ducks,08:00,3.25,4.5,2.0
2135,2018021241,2019-04-04,Ducks,Flames,3,1,Honda Center,Ducks,08:00,3.25,4.5,2.0
2136,2018021169,2019-03-25,Maple Leafs,Panthers,7,5,Scotiabank Arena,Maple Leafs,04:30,1.75,5.0,3.95
2137,2018021242,2019-04-04,Sabres,Senators,5,2,KeyBank Center,Sabres,04:30,1.83,4.75,3.68
2138,2018021170,2019-03-25,Devils,Sabres,3,1,Prudential Center,Devils,04:30,2.6,4.55,2.42
2139,2018021243,2019-04-04,Maple Leafs,Lightning,1,3,Scotiabank Arena,Lightning,04:30,2.56,4.6,2.4
2140,2018021171,2019-03-25,Rangers,Penguins,2,5,Madison Square Garden,Penguins,04:30,3.76,4.75,1.83
2141,2018021244,2019-04-04,Panthers,Islanders,1,2,BB&T Center,Islanders,04:30,2.55,4.33,2.44
2142,2018021172,2019-03-25,Lightning,Bruins,5,4,Amalie Arena,Lightning,05:00,2.04,4.6,3.22
2143,2018021245,2019-04-04,Penguins,Red Wings,4,1,PPG Paints Arena,Penguins,04:30,1.55,5.95,5.15
2144,2018021172,2019-03-25,Lightning,Bruins,5,4,Amalie Arena,Lightning,05:00,2.04,4.6,3.22
2145,2018021246,2019-04-04,Capitals,Canadiens,2,1,Capital One Arena,Capitals,04:30,2.15,4.5,2.95
2146,2018021173,2019-03-26,Blues,Golden Knights,3,1,Enterprise Center,Blues,05:30,2.1,4.5,3.1
2147,2018021247,2019-04-04,Hurricanes,Devils,3,1,PNC Arena,Hurricanes,04:30,1.58,5.55,5.65
2148,2018021242,2019-04-04,Sabres,Senators,5,2,KeyBank Center,Sabres,04:30,1.83,4.75,3.68
2149,2018021174,2019-03-26,Wild,Predators,0,1,Xcel Energy Center,Predators,05:30,2.89,4.2,2.32
2150,2018021243,2019-04-04,Maple Leafs,Lightning,1,3,Scotiabank Arena,Lightning,04:30,2.56,4.6,2.4
2151,2018021175,2019-03-26,Jets,Stars,2,5,Bell MTS Place,Stars,05:30,2.13,4.33,3.1
2152,2018021173,2019-03-26,Blues,Golden Knights,3,1,Enterprise Center,Blues,05:30,2.1,4.5,3.1
2153,2018021244,2019-04-04,Panthers,Islanders,1,2,BB&T Center,Islanders,04:30,2.55,4.33,2.44
2154,2018021245,2019-04-04,Penguins,Red Wings,4,1,PPG Paints Arena,Penguins,04:30,1.55,5.95,5.15
2155,2018021174,2019-03-26,Wild,Predators,0,1,Xcel Energy Center,Predators,05:30,2.89,4.2,2.32
2156,2018021246,2019-04-04,Capitals,Canadiens,2,1,Capital One Arena,Capitals,04:30,2.15,4.5,2.95
2157,2018021175,2019-03-26,Jets,Stars,2,5,Bell MTS Place,Stars,05:30,2.13,4.33,3.1
2158,2018021247,2019-04-04,Hurricanes,Devils,3,1,PNC Arena,Hurricanes,04:30,1.58,5.55,5.65
2159,2018021176,2019-03-26,Flames,Kings,0,3,Scotiabank Saddledome,Kings,06:30,1.53,5.65,5.6
2160,2018021248,2019-04-05,Blues,Flyers,7,3,Enterprise Center,Blues,05:30,1.78,4.75,3.92
2161,2018021176,2019-03-26,Flames,Kings,0,3,Scotiabank Saddledome,Kings,06:30,1.53,5.65,5.6
2162,2018021249,2019-04-05,Predators,Canucks,3,2,Bridgestone Arena,Predators,05:30,1.63,4.75,4.75
2163,2018021177,2019-03-26,Sharks,Red Wings,2,3,SAP Center at San Jose,Red Wings,08:00,1.45,5.6,6.3
2164,2018021250,2019-04-05,Wild,Bruins,0,3,Xcel Energy Center,Bruins,05:30,2.32,4.2,2.77
2165,2018021177,2019-03-26,Sharks,Red Wings,2,3,SAP Center at San Jose,Red Wings,08:00,1.45,5.6,6.3
2166,2018021248,2019-04-05,Blues,Flyers,7,3,Enterprise Center,Blues,05:30,1.78,4.75,3.92
2167,2018021178,2019-03-26,Capitals,Hurricanes,4,1,Capital One Arena,Capitals,04:30,2.18,4.4,2.89
2168,2018021249,2019-04-05,Predators,Canucks,3,2,Bridgestone Arena,Predators,05:30,1.63,4.75,4.75
2169,2018021179,2019-03-26,Blue Jackets,Islanders,4,0,Nationwide Arena,Blue Jackets,04:30,2.05,4.33,3.36
2170,2018021250,2019-04-05,Wild,Bruins,0,3,Xcel Energy Center,Bruins,05:30,2.32,4.2,2.77
2171,2018021178,2019-03-26,Capitals,Hurricanes,4,1,Capital One Arena,Capitals,04:30,2.18,4.4,2.89
2172,2018021251,2019-04-05,Avalanche,Jets,3,2,Pepsi Center,Avalanche,06:30,2.35,4.33,2.7
2173,2018021179,2019-03-26,Blue Jackets,Islanders,4,0,Nationwide Arena,Blue Jackets,04:30,2.05,4.33,3.36
2174,2018021252,2019-04-05,Oilers,Sharks,2,3,Rogers Place,Sharks,06:30,2.98,4.75,2.09
2175,2018021180,2019-03-26,Canadiens,Panthers,6,1,Centre Bell,Canadiens,05:00,1.85,4.75,3.6
2176,2018021251,2019-04-05,Avalanche,Jets,3,2,Pepsi Center,Avalanche,06:30,2.35,4.33,2.7
2177,2018021252,2019-04-05,Oilers,Sharks,2,3,Rogers Place,Sharks,06:30,2.98,4.75,2.09
2178,2018021181,2019-03-26,Senators,Sabres,4,0,Canadian Tire Centre,Senators,05:00,2.69,4.4,2.3
2179,2018021253,2019-04-05,Golden Knights,Coyotes,1,4,T-Mobile Arena,Coyotes,07:30,1.81,4.6,4.0
2180,2018021180,2019-03-26,Canadiens,Panthers,6,1,Centre Bell,Canadiens,05:00,1.85,4.75,3.6
2181,2018021253,2019-04-05,Golden Knights,Coyotes,1,4,T-Mobile Arena,Coyotes,07:30,1.81,4.6,4.0
2182,2018021181,2019-03-26,Senators,Sabres,4,0,Canadian Tire Centre,Senators,05:00,2.69,4.4,2.3
2183,2018021254,2019-04-05,Rangers,Blue Jackets,2,3,Madison Square Garden,Blue Jackets,04:30,4.5,5.05,1.64
2184,2018021182,2019-03-27,Oilers,Kings,8,4,Rogers Place,Oilers,06:30,1.83,4.75,3.72
2185,2018021254,2019-04-05,Rangers,Blue Jackets,2,3,Madison Square Garden,Blue Jackets,04:30,4.5,5.05,1.64
2186,2018021182,2019-03-27,Oilers,Kings,8,4,Rogers Place,Oilers,06:30,1.83,4.75,3.72
2187,2018021255,2019-04-06,Blackhawks,Stars,6,1,United Center,Blackhawks,06:00,2.45,4.33,2.54
2188,2018021183,2019-03-27,Canucks,Ducks,4,5,Rogers Arena,Ducks,07:30,2.24,4.2,2.95
2189,2018021255,2019-04-06,Blackhawks,Stars,6,1,United Center,Blackhawks,06:00,2.45,4.33,2.54
2190,2018021184,2019-03-27,Coyotes,Blackhawks,1,0,Gila River Arena,Coyotes,07:30,2.25,4.5,2.76
2191,2018021256,2019-04-06,Ducks,Kings,5,2,Honda Center,Ducks,07:30,2.03,4.33,3.42
2192,2018021183,2019-03-27,Canucks,Ducks,4,5,Rogers Arena,Ducks,07:30,2.24,4.2,2.95
2193,2018021256,2019-04-06,Ducks,Kings,5,2,Honda Center,Ducks,07:30,2.03,4.33,3.42
2194,2018021184,2019-03-27,Coyotes,Blackhawks,1,0,Gila River Arena,Coyotes,07:30,2.25,4.5,2.76
2195,2018021257,2019-04-06,Bruins,Lightning,3,6,TD Garden,Lightning,22:30,2.4,4.4,2.62
2196,2018021185,2019-03-27,Flyers,Maple Leafs,5,4,Wells Fargo Center,Flyers,04:30,3.0,5.05,2.07
2197,2018021257,2019-04-06,Bruins,Lightning,3,6,TD Garden,Lightning,22:30,2.4,4.4,2.62
2198,2018021185,2019-03-27,Flyers,Maple Leafs,5,4,Wells Fargo Center,Flyers,04:30,3.0,5.05,2.07
2199,2018021258,2019-04-06,Blues,Canucks,3,2,Enterprise Center,Blues,01:30,1.63,4.8,4.85
2200,2018021186,2019-03-27,Bruins,Rangers,6,3,TD Garden,Bruins,05:00,1.5,5.5,5.6
2201,2018021258,2019-04-06,Blues,Canucks,3,2,Enterprise Center,Blues,01:30,1.63,4.8,4.85
2202,2018021186,2019-03-27,Bruins,Rangers,6,3,TD Garden,Bruins,05:00,1.5,5.5,5.6
2203,2018021259,2019-04-06,Canadiens,Maple Leafs,6,5,Centre Bell,Canadiens,04:30,2.46,4.5,2.52
2204,2018021187,2019-03-28,Flames,Stars,1,2,Scotiabank Saddledome,Stars,07:00,2.06,4.33,3.22
2205,2018021260,2019-04-06,Senators,Blue Jackets,2,6,Canadian Tire Centre,Blue Jackets,04:30,4.4,4.75,1.85
2206,2018021261,2019-04-06,Red Wings,Sabres,1,7,Little Caesars Arena,Sabres,04:30,2.41,4.4,2.62
2207,2018021187,2019-03-28,Flames,Stars,1,2,Scotiabank Saddledome,Stars,07:00,2.06,4.33,3.22
2208,2018021262,2019-04-06,Panthers,Devils,3,4,BB&T Center,Devils,04:30,1.79,5.05,3.84
2209,2018021188,2019-03-28,Avalanche,Golden Knights,4,3,Pepsi Center,Avalanche,07:30,2.75,4.33,2.32
2210,2018021263,2019-04-06,Flyers,Hurricanes,3,4,Wells Fargo Center,Hurricanes,04:30,2.97,4.85,2.12
2211,2018021188,2019-03-28,Avalanche,Golden Knights,4,3,Pepsi Center,Avalanche,07:30,2.75,4.33,2.32
2212,2018021264,2019-04-06,Penguins,Rangers,3,4,PPG Paints Arena,Rangers,04:30,1.55,5.5,5.55
2213,2018021189,2019-03-28,Sabres,Red Wings,4,5,KeyBank Center,Red Wings,04:30,2.13,4.4,3.17
2214,2018021265,2019-04-06,Capitals,Islanders,0,3,Capital One Arena,Islanders,04:30,2.4,4.33,2.76
2215,2018021190,2019-03-28,Hurricanes,Capitals,2,3,PNC Arena,Capitals,04:30,2.17,4.75,2.95
2216,2018021259,2019-04-06,Canadiens,Maple Leafs,6,5,Centre Bell,Canadiens,04:30,2.46,4.5,2.52
2217,2018021191,2019-03-28,Blue Jackets,Canadiens,6,2,Nationwide Arena,Blue Jackets,04:30,2.09,4.33,3.16
2218,2018021260,2019-04-06,Senators,Blue Jackets,2,6,Canadian Tire Centre,Blue Jackets,04:30,4.4,4.75,1.85
2219,2018021189,2019-03-28,Sabres,Red Wings,4,5,KeyBank Center,Red Wings,04:30,2.13,4.4,3.17
2220,2018021261,2019-04-06,Red Wings,Sabres,1,7,Little Caesars Arena,Sabres,04:30,2.41,4.4,2.62
2221,2018021262,2019-04-06,Panthers,Devils,3,4,BB&T Center,Devils,04:30,1.79,5.05,3.84
2222,2018021190,2019-03-28,Hurricanes,Capitals,2,3,PNC Arena,Capitals,04:30,2.17,4.75,2.95
2223,2018021263,2019-04-06,Flyers,Hurricanes,3,4,Wells Fargo Center,Hurricanes,04:30,2.97,4.85,2.12
2224,2018021191,2019-03-28,Blue Jackets,Canadiens,6,2,Nationwide Arena,Blue Jackets,04:30,2.09,4.33,3.16
2225,2018021264,2019-04-06,Penguins,Rangers,3,4,PPG Paints Arena,Rangers,04:30,1.55,5.5,5.55
2226,2018021192,2019-03-28,Senators,Panthers,2,5,Canadian Tire Centre,Panthers,05:00,2.99,4.6,2.09
2227,2018021265,2019-04-06,Capitals,Islanders,0,3,Capital One Arena,Islanders,04:30,2.4,4.33,2.76
2228,2018021192,2019-03-28,Senators,Panthers,2,5,Canadian Tire Centre,Panthers,05:00,2.99,4.6,2.09
2229,2018021266,2019-04-07,Predators,Blackhawks,5,2,Bridgestone Arena,Predators,05:30,1.67,5.05,4.2
2230,2018021193,2019-03-29,Jets,Islanders,4,5,Bell MTS Place,Islanders,05:30,1.99,4.4,3.36
2231,2018021267,2019-04-07,Stars,Wild,3,0,American Airlines Center,Stars,05:30,2.01,4.33,3.35
2232,2018021193,2019-03-29,Jets,Islanders,4,5,Bell MTS Place,Islanders,05:30,1.99,4.4,3.36
2233,2018021266,2019-04-07,Predators,Blackhawks,5,2,Bridgestone Arena,Predators,05:30,1.67,5.05,4.2
2234,2018021194,2019-03-29,Oilers,Stars,2,3,Rogers Place,Stars,06:30,2.6,4.33,2.46
2235,2018021267,2019-04-07,Stars,Wild,3,0,American Airlines Center,Stars,05:30,2.01,4.33,3.35
2236,2018021194,2019-03-29,Oilers,Stars,2,3,Rogers Place,Stars,06:30,2.6,4.33,2.46
2237,2018021269,2019-04-07,Coyotes,Jets,2,4,Gila River Arena,Jets,07:30,3.0,4.33,2.22
2238,2018021195,2019-03-29,Canucks,Kings,3,2,Rogers Arena,Canucks,07:30,2.15,4.33,3.08
2239,2018021268,2019-04-07,Flames,Oilers,1,3,Scotiabank Saddledome,Oilers,07:30,1.85,4.75,3.74
2240,2018021195,2019-03-29,Canucks,Kings,3,2,Rogers Arena,Canucks,07:30,2.15,4.33,3.08
2241,2018021269,2019-04-07,Coyotes,Jets,2,4,Gila River Arena,Jets,07:30,3.0,4.33,2.22
2242,2018021196,2019-03-29,Sharks,Blackhawks,4,5,SAP Center at San Jose,Blackhawks,08:00,1.78,4.8,3.95
2243,2018021268,2019-04-07,Flames,Oilers,1,3,Scotiabank Saddledome,Oilers,07:30,1.85,4.75,3.74
2244,2018021196,2019-03-29,Sharks,Blackhawks,4,5,SAP Center at San Jose,Blackhawks,08:00,1.78,4.8,3.95
2245,2018021270,2019-04-07,Kings,Golden Knights,5,2,STAPLES Center,Kings,08:00,3.26,4.5,2.05
2246,2018021271,2019-04-07,Sharks,Avalanche,5,2,SAP Center at San Jose,Sharks,08:00,2.0,4.6,3.24
2247,2018021270,2019-04-07,Kings,Golden Knights,5,2,STAPLES Center,Kings,08:00,3.26,4.5,2.05
2248,2018021271,2019-04-07,Sharks,Avalanche,5,2,SAP Center at San Jose,Sharks,08:00,2.0,4.6,3.24
2252,2018021197,2019-03-29,Rangers,Blues,4,2,Madison Square Garden,Rangers,04:30,4.33,4.85,1.73
2255,2018021198,2019-03-29,Penguins,Predators,1,3,PPG Paints Arena,Predators,04:30,2.2,4.4,2.9
2257,2018021197,2019-03-29,Rangers,Blues,4,2,Madison Square Garden,Rangers,04:30,4.33,4.85,1.73
2259,2018021198,2019-03-29,Penguins,Predators,1,3,PPG Paints Arena,Predators,04:30,2.2,4.4,2.9
2261,2018021199,2019-03-29,Red Wings,Devils,4,0,Little Caesars Arena,Red Wings,05:00,2.52,4.8,2.48
2263,2018021199,2019-03-29,Red Wings,Devils,4,0,Little Caesars Arena,Red Wings,05:00,2.52,4.8,2.48
2266,2018021200,2019-03-30,Avalanche,Coyotes,3,2,Pepsi Center,Avalanche,06:30,1.95,4.33,3.5
2268,2018021201,2019-03-30,Flames,Ducks,6,1,Scotiabank Saddledome,Flames,06:30,1.72,4.85,4.9
2270,2018021200,2019-03-30,Avalanche,Coyotes,3,2,Pepsi Center,Avalanche,06:30,1.95,4.33,3.5
2271,2018021201,2019-03-30,Flames,Ducks,6,1,Scotiabank Saddledome,Flames,06:30,1.72,4.85,4.9
2272,2018021202,2019-03-30,Golden Knights,Wild,2,3,T-Mobile Arena,Wild,07:30,1.9,4.6,3.76
2273,2018021202,2019-03-30,Golden Knights,Wild,2,3,T-Mobile Arena,Wild,07:30,1.9,4.6,3.76
2274,2018021204,2019-03-30,Bruins,Panthers,1,4,TD Garden,Panthers,22:30,1.67,5.0,4.35
2275,2018021204,2019-03-30,Bruins,Panthers,1,4,TD Garden,Panthers,22:30,1.67,5.0,4.35
2276,2018021203,2019-03-30,Hurricanes,Flyers,5,2,PNC Arena,Hurricanes,23:00,1.77,4.75,4.0
2277,2018021203,2019-03-30,Hurricanes,Flyers,5,2,PNC Arena,Hurricanes,23:00,1.77,4.75,4.0
2278,2018021209,2019-03-30,Jets,Canadiens,1,3,Bell MTS Place,Canadiens,04:30,2.09,4.4,3.1
2279,2018021205,2019-03-30,Senators,Maple Leafs,4,2,Canadian Tire Centre,Senators,04:30,4.1,5.0,1.72
2280,2018021206,2019-03-30,Lightning,Capitals,3,6,Amalie Arena,Capitals,04:30,1.87,4.8,3.45
2281,2018021207,2019-03-30,Devils,Blues,2,3,Prudential Center,Blues,04:30,4.3,4.7,1.83
2282,2018021208,2019-03-30,Islanders,Sabres,5,1,NYCB Live/Nassau Coliseum,Islanders,04:30,1.74,4.6,4.3
2283,2018021209,2019-03-30,Jets,Canadiens,1,3,Bell MTS Place,Canadiens,04:30,2.09,4.4,3.1
2284,2018021205,2019-03-30,Senators,Maple Leafs,4,2,Canadian Tire Centre,Senators,04:30,4.1,5.0,1.72
2285,2018021206,2019-03-30,Lightning,Capitals,3,6,Amalie Arena,Capitals,04:30,1.87,4.8,3.45
2286,2018021207,2019-03-30,Devils,Blues,2,3,Prudential Center,Blues,04:30,4.3,4.7,1.83
2287,2018021208,2019-03-30,Islanders,Sabres,5,1,NYCB Live/Nassau Coliseum,Islanders,04:30,1.74,4.6,4.3
2288,2018021210,2019-03-31,Predators,Blue Jackets,2,5,Bridgestone Arena,Blue Jackets,05:30,2.42,4.33,2.66
2289,2018021210,2019-03-31,Predators,Blue Jackets,2,5,Bridgestone Arena,Blue Jackets,05:30,2.42,4.33,2.66
2290,2018021211,2019-03-31,Sharks,Golden Knights,4,3,SAP Center at San Jose,Sharks,06:30,2.09,4.5,3.02
2291,2018021211,2019-03-31,Sharks,Golden Knights,4,3,SAP Center at San Jose,Sharks,06:30,2.09,4.5,3.02
2292,2018021213,2019-03-31,Canucks,Stars,3,2,Rogers Arena,Canucks,07:30,3.15,4.33,2.13
2293,2018021212,2019-03-31,Oilers,Ducks,1,5,Rogers Place,Ducks,07:30,2.02,4.55,3.22
2294,2018021213,2019-03-31,Canucks,Stars,3,2,Rogers Arena,Canucks,07:30,3.15,4.33,2.13
2295,2018021212,2019-03-31,Oilers,Ducks,1,5,Rogers Place,Ducks,07:30,2.02,4.55,3.22
2296,2018021214,2019-03-31,Kings,Blackhawks,3,2,STAPLES Center,Kings,08:00,2.85,4.4,2.25
2297,2018021214,2019-03-31,Kings,Blackhawks,3,2,STAPLES Center,Kings,08:00,2.85,4.4,2.25
2298,2018021215,2019-03-31,Flyers,Rangers,0,3,Wells Fargo Center,Rangers,22:00,1.95,4.75,3.4
2299,2018021215,2019-03-31,Flyers,Rangers,0,3,Wells Fargo Center,Rangers,22:00,1.95,4.75,3.4
2300,2018021217,2019-03-31,Coyotes,Wild,4,0,Gila River Arena,Coyotes,02:30,2.47,4.05,2.63
2301,2018021216,2019-03-31,Penguins,Hurricanes,3,1,PPG Paints Arena,Penguins,02:30,2.07,4.4,3.15
2302,2018021217,2019-03-31,Coyotes,Wild,4,0,Gila River Arena,Coyotes,02:30,2.47,4.05,2.63
2303,2018021216,2019-03-31,Penguins,Hurricanes,3,1,PPG Paints Arena,Penguins,02:30,2.07,4.4,3.15
2304,2018021218,2019-03-31,Sabres,Blue Jackets,0,4,KeyBank Center,Blue Jackets,03:30,4.05,4.75,1.75
2305,2018021218,2019-03-31,Sabres,Blue Jackets,0,4,KeyBank Center,Blue Jackets,03:30,4.05,4.75,1.75
2306,2018021219,2019-03-31,Red Wings,Bruins,6,3,Little Caesars Arena,Red Wings,05:00,4.1,5.05,1.77
2307,2018021219,2019-03-31,Red Wings,Bruins,6,3,Little Caesars Arena,Red Wings,05:00,4.1,5.05,1.77
2308,2018021220,2019-04-01,Sharks,Flames,3,5,SAP Center at San Jose,Flames,05:30,2.56,4.5,2.5
2309,2018021220,2019-04-01,Sharks,Flames,3,5,SAP Center at San Jose,Flames,05:30,2.56,4.5,2.5
2310,2018021221,2019-04-01,Panthers,Capitals,5,3,BB&T Center,Panthers,04:30,2.8,5.05,2.25
2311,2018021222,2019-04-01,Devils,Rangers,4,2,Prudential Center,Devils,04:30,2.44,4.65,2.58
2312,2018021223,2019-04-01,Islanders,Maple Leafs,1,2,NYCB Live/Nassau Coliseum,Maple Leafs,04:30,2.54,4.33,2.46
2313,2018021221,2019-04-01,Panthers,Capitals,5,3,BB&T Center,Panthers,04:30,2.8,5.05,2.25
2314,2018021222,2019-04-01,Devils,Rangers,4,2,Prudential Center,Devils,04:30,2.44,4.65,2.58
2315,2018021223,2019-04-01,Islanders,Maple Leafs,1,2,NYCB Live/Nassau Coliseum,Maple Leafs,04:30,2.54,4.33,2.46
2316,2018021224,2019-04-01,Senators,Lightning,2,5,Canadian Tire Centre,Lightning,05:00,5.0,5.5,1.6
2317,2018021224,2019-04-01,Senators,Lightning,2,5,Canadian Tire Centre,Lightning,05:00,5.0,5.5,1.6
2318,2018021225,2019-04-02,Blues,Avalanche,3,2,Enterprise Center,Blues,05:30,2.0,4.4,3.44
2319,2018021225,2019-04-02,Blues,Avalanche,3,2,Enterprise Center,Blues,05:30,2.0,4.4,3.44
2320,2018021226,2019-04-02,Blackhawks,Jets,3,4,United Center,Jets,06:00,2.65,4.5,2.33
2321,2018021226,2019-04-02,Blackhawks,Jets,3,4,United Center,Jets,06:00,2.65,4.5,2.33
2322,2018021227,2019-04-02,Golden Knights,Oilers,3,1,T-Mobile Arena,Golden Knights,07:30,1.77,4.8,4.33
2323,2018021228,2019-04-02,Kings,Flames,2,7,STAPLES Center,Flames,07:30,2.7,4.33,2.38
2324,2018021227,2019-04-02,Golden Knights,Oilers,3,1,T-Mobile Arena,Golden Knights,07:30,1.77,4.8,4.33
2325,2018021228,2019-04-02,Kings,Flames,2,7,STAPLES Center,Flames,07:30,2.7,4.33,2.38
2326,2018021229,2019-04-02,Sabres,Predators,2,3,KeyBank Center,Predators,04:30,4.05,4.6,1.8
2327,2018021230,2019-04-02,Blue Jackets,Bruins,2,6,Nationwide Arena,Bruins,04:30,2.2,4.4,3.0
2328,2018021229,2019-04-02,Sabres,Predators,2,3,KeyBank Center,Predators,04:30,4.05,4.6,1.8
2329,2018021230,2019-04-02,Blue Jackets,Bruins,2,6,Nationwide Arena,Bruins,04:30,2.2,4.4,3.0
2330,2018021231,2019-04-02,Maple Leafs,Hurricanes,1,4,Scotiabank Arena,Hurricanes,05:00,2.58,4.4,2.41
2331,2018021232,2019-04-02,Canadiens,Lightning,4,2,Centre Bell,Canadiens,05:00,2.33,4.4,2.65
2332,2018021233,2019-04-02,Red Wings,Penguins,4,1,Little Caesars Arena,Red Wings,05:00,3.82,4.75,1.83
2333,2018021231,2019-04-02,Maple Leafs,Hurricanes,1,4,Scotiabank Arena,Hurricanes,05:00,2.58,4.4,2.41
2334,2018021232,2019-04-02,Canadiens,Lightning,4,2,Centre Bell,Canadiens,05:00,2.33,4.4,2.65
2335,2018021233,2019-04-02,Red Wings,Penguins,4,1,Little Caesars Arena,Red Wings,05:00,3.82,4.75,1.83
2336,2018021234,2019-04-03,Wild,Jets,5,1,Xcel Energy Center,Wild,05:30,2.25,4.33,2.9
2337,2018021234,2019-04-03,Wild,Jets,5,1,Xcel Energy Center,Wild,05:30,2.25,4.33,2.9
2338,2018021235,2019-04-03,Stars,Flyers,6,2,American Airlines Center,Stars,06:00,1.9,4.5,3.86
2339,2018021235,2019-04-03,Stars,Flyers,6,2,American Airlines Center,Stars,06:00,1.9,4.5,3.86
2340,2018021236,2019-04-03,Avalanche,Oilers,6,2,Pepsi Center,Avalanche,06:30,1.83,4.75,4.1
2341,2018021236,2019-04-03,Avalanche,Oilers,6,2,Pepsi Center,Avalanche,06:30,1.83,4.75,4.1
2342,2018021237,2019-04-03,Canucks,Sharks,4,2,Rogers Arena,Canucks,07:30,3.3,4.75,1.96
2343,2018030213,2019-04-30,Blue Jackets,Bruins,2,1,Nationwide Arena,Blue Jackets,03:30,2.32,4.2,2.79
2344,2018030243,2019-05-01,Avalanche,Sharks,2,4,Pepsi Center,Sharks,06:30,2.27,4.5,2.75
2345,2018030243,2019-05-01,Avalanche,Sharks,2,4,Pepsi Center,Sharks,06:30,2.27,4.5,2.75
2346,2018030223,2019-05-01,Hurricanes,Islanders,5,2,PNC Arena,Hurricanes,03:30,2.31,4.0,2.91
2347,2018030223,2019-05-01,Hurricanes,Islanders,5,2,PNC Arena,Hurricanes,03:30,2.31,4.0,2.91
2348,2018030234,2019-05-02,Stars,Blues,4,2,American Airlines Center,Stars,06:00,2.34,4.0,2.82
2349,2018030234,2019-05-02,Stars,Blues,4,2,American Airlines Center,Stars,06:00,2.34,4.0,2.82
2350,2018030214,2019-05-02,Blue Jackets,Bruins,1,4,Nationwide Arena,Bruins,04:00,2.4,4.2,2.74
2351,2018030214,2019-05-02,Blue Jackets,Bruins,1,4,Nationwide Arena,Bruins,04:00,2.4,4.2,2.74
2356,2018030235,2019-05-04,Blues,Stars,1,2,Enterprise Center,Stars,06:00,2.13,4.2,3.11
2357,2018030235,2019-05-04,Blues,Stars,1,2,Enterprise Center,Stars,06:00,2.13,4.2,3.11
2358,2018030215,2019-05-04,Bruins,Blue Jackets,4,3,TD Garden,Bruins,03:45,2.16,4.33,3.04
2359,2018030215,2019-05-04,Bruins,Blue Jackets,4,3,TD Garden,Bruins,03:45,2.16,4.33,3.04
2360,2018030245,2019-05-05,Sharks,Avalanche,2,1,SAP Center at San Jose,Sharks,06:30,2.19,4.5,3.15
2361,2018030245,2019-05-05,Sharks,Avalanche,2,1,SAP Center at San Jose,Sharks,06:30,2.19,4.5,3.15
2362,2018030236,2019-05-05,Stars,Blues,1,4,American Airlines Center,Blues,23:30,2.39,4.2,2.79
2363,2018030236,2019-05-05,Stars,Blues,1,4,American Airlines Center,Blues,23:30,2.39,4.2,2.79
2364,2018030216,2019-05-06,Blue Jackets,Bruins,0,3,Nationwide Arena,Bruins,03:30,2.33,4.2,2.77
2365,2018030216,2019-05-06,Blue Jackets,Bruins,0,3,Nationwide Arena,Bruins,03:30,2.33,4.2,2.77
2366,2018030246,2019-05-07,Avalanche,Sharks,4,3,Pepsi Center,Avalanche,06:30,2.32,4.33,2.75
2367,2018030246,2019-05-07,Avalanche,Sharks,4,3,Pepsi Center,Avalanche,06:30,2.32,4.33,2.75
2370,2018030247,2019-05-09,Sharks,Avalanche,3,2,SAP Center at San Jose,Sharks,05:30,2.11,4.4,3.08
